Txn_ID,Order_Date,Cust_ID,Prod_ID,Store_Code,Quantity,Discount,Payment_Mode,Created_On,Updated_On
TB106466,2023-05-12,CB1082,PB1022,SB106,10,5.0,Card,2023-05-13,2023-05-26
TB106467,2025-12-21,CB1101,PB1065,SB111,2,20.0,Card,2025-12-21,2025-12-27
TB106468,2023-12-01,CB1198,PB1019,SB116,1,20.0,UPI,2023-12-01,2023-12-11
TB106469,2024-08-19,CB1143,PB1039,SB103,2,,Card,2024-08-19,2024-09-16
TB106470,2024-09-29,CB1303,PB1020,SB109,3,5.0,cash,2024-09-30,2024-10-29
TB106471,2025-03-05,CB1341,PB1106,SB108,9,0.0,CARD,2025-03-06,2025-03-27
TB106472,2024-12-14,CB1315,PB1089,SB107,3,15.0,CARD,2024-12-14,2024-12-22
TB106473,2025-07-29,CB1176,PB1071,SB108,4,10.0,CARD,2025-07-30,2025-08-02
TB106474,2025-12-05,CB1187,PB1101,SB103,10,,UPI,2025-12-06,2025-12-22
TB106475,2024-11-28,CB1328,PB1096,SB109,10,0.0,cash,2024-11-28,2024-12-22
TB106476,2026-02-23,CB1031,PB1066,SB106,6,20.0,cash,2026-02-24,2026-03-07
TB106477,2025-09-03,CB1008,PB1001,SB116,4,5.0,UPI,2025-09-03,2025-09-10
TB106478,2026-02-19,CB1224,PB1078,SB110,9,0.0,Cash,2026-02-20,2026-03-19
TB106479,2025-03-17,CB1323,PB1097,SB112,8,10.0,Card,2025-03-19,2025-04-02
TB106480,2023-07-20,CB1331,PB1049,SB112,6,5.0,UPI,2023-07-21,2023-08-07
TB106481,2026-02-12,CB1070,PB1086,SB105,10,15.0,net banking,2026-02-14,2026-03-10
TB106482,2023-01-02,CB1347,PB1088,SB112,3,10.0,Cash,2023-01-04,2023-01-09
TB106483,2023-07-31,CB1189,PB1046,SB114,1,,Card,2023-07-31,2023-08-23
TB106484,2024-09-13,CB1229,PB1054,SB117,7,15.0,UPI,2024-09-13,2024-09-17
TB106485,2026-03-12,CB1292,PB1052,SB110,6,0.0,net banking,2026-03-13,2026-04-12
TB106486,2023-03-14,CB1088,PB1108,SB110,5,15.0,cash,2023-03-14,2023-03-20
TB106487,2024-02-11,CB1164,PB1035,SB108,7,0.0,Card,2024-02-13,2024-02-17
TB106488,2025-04-15,CB1153,PB1112,SB102,4,10.0,CARD,2025-04-17,2025-04-19
TB106489,2025-09-06,CB1098,PB1102,SB104,5,5.0,UPI,2025-09-06,2025-09-17
TB106490,2023-05-14,CB1127,PB1084,SB101,9,15.0,cash,2023-05-15,2023-06-05
TB106491,2024-05-08,CB1084,PB1047,SB106,3,0.0,Net Banking,2024-05-10,2024-06-09
TB106492,2024-07-18,CB1282,PB1060,SB102,8,10.0,Net Banking,2024-07-20,2024-08-03
TB106493,2025-06-16,CB1149,PB1037,SB106,7,,Net Banking,2025-06-18,2025-07-08
TB106494,2024-04-21,CB1236,PB1068,SB103,1,,UPI,2024-04-21,2024-05-05
TB106495,2023-05-22,CB1151,PB1108,SB110,3,0.0,UPI,2023-05-24,2023-05-25
TB106496,2025-01-31,CB1066,PB1014,SB104,5,,net banking,2025-02-01,2025-02-20
TB106497,2024-09-21,CB1014,PB1036,SB109,1,,upi,2024-09-23,2024-10-11
TB106498,2023-04-22,CB1225,PB1022,SB107,1,,upi,2023-04-24,2023-05-18
TB106499,2024-08-23,CB1292,PB1077,SB107,5,0.0,UPI,2024-08-25,2024-08-30
TB106500,2025-04-28,CB1067,PB1010,SB102,2,10.0,net banking,2025-04-29,2025-04-30
TB106501,2023-03-24,CB1039,PB1004,SB112,4,10.0,cash,2023-03-26,2023-04-22
TB106502,2023-01-20,CB1263,PB1059,SB118,9,10.0,cash,2023-01-20,2023-01-22
TB106503,2023-03-21,CB1228,PB1104,SB112,7,0.0,upi,2023-03-22,2023-04-04
TB106504,2024-07-01,CB1177,PB1120,SB103,4,20.0,cash,2024-07-01,2024-07-09
TB106505,2025-04-05,CB1137,PB1093,SB105,2,10.0,net banking,2025-04-05,2025-04-23
TB106506,2025-08-29,CB1176,PB1100,SB108,2,5.0,Net Banking,2025-08-29,2025-09-19
TB106507,2023-08-24,CB1061,PB1011,SB114,2,10.0,Card,2023-08-24,2023-09-23
TB106508,2025-08-22,CB1316,PB1025,SB109,6,5.0,upi,2025-08-22,2025-08-30
TB106509,2023-03-15,CB1167,PB1002,SB109,7,,net banking,2023-03-16,2023-03-19
TB106510,2024-01-18,CB1019,PB1064,SB107,2,5.0,net banking,2024-01-19,2024-01-30
TB106511,2023-06-02,CB1075,PB1042,SB102,8,0.0,Cash,2023-06-02,2023-06-06
TB106512,2024-10-19,CB1011,PB1071,SB117,5,5.0,Net Banking,2024-10-21,2024-11-13
TB106513,2023-03-12,CB1066,PB1041,SB108,10,15.0,CARD,2023-03-14,2023-04-02
TB106514,2025-04-14,CB1299,PB1095,SB108,1,,upi,2025-04-14,2025-04-17
TB106515,2023-07-21,CB1014,PB1104,SB117,1,10.0,upi,2023-07-23,2023-08-18
TB106516,2023-12-04,CB1057,PB1102,SB105,8,20.0,Card,2023-12-06,2024-01-02
TB106517,2025-11-23,CB1172,PB1091,SB109,2,10.0,Card,2025-11-25,2025-12-09
TB106518,2024-12-29,CB1170,PB1106,SB102,5,5.0,Card,2024-12-30,2025-01-19
TB106519,2025-04-09,CB1246,PB1032,SB118,3,,Net Banking,2025-04-10,2025-04-18
TB106520,2025-03-17,CB1033,PB1113,SB103,9,10.0,UPI,2025-03-18,2025-04-15
TB106521,2024-11-15,CB1328,PB1094,SB105,10,5.0,net banking,2024-11-15,2024-12-15
TB106522,2023-10-31,CB1253,PB1061,SB116,7,0.0,CARD,2023-11-01,2023-11-07
TB106523,2025-02-28,CB1006,PB1064,SB101,2,20.0,Card,2025-03-01,2025-03-15
TB106524,2024-05-29,CB1325,PB1046,SB103,4,20.0,CARD,2024-05-29,2024-06-14
TB106525,2024-01-27,CB1233,PB1074,SB106,6,0.0,UPI,2024-01-29,2024-02-22
TB106526,2026-02-24,CB1198,PB1011,SB113,7,5.0,Card,2026-02-24,2026-03-17
TB106527,2023-02-03,CB1167,PB1094,SB104,10,5.0,Card,2023-02-03,2023-02-17
TB106528,2025-02-20,CB1350,PB1072,SB114,1,15.0,Net Banking,2025-02-22,2025-03-20
TB106529,2023-08-15,CB1139,PB1001,SB108,9,0.0,UPI,2023-08-15,2023-09-11
TB106530,2026-03-09,CB1201,PB1115,SB116,8,,CARD,2026-03-09,2026-03-30
TB106531,2025-04-23,CB1118,PB1114,SB107,7,20.0,CARD,2025-04-23,2025-05-17
TB106532,2024-12-10,CB1330,PB1064,SB114,7,15.0,UPI,2024-12-10,2024-12-22
TB106533,2024-11-28,CB1333,PB1005,SB111,1,20.0,UPI,2024-11-29,2024-11-29
TB106534,2023-04-20,CB1321,PB1080,SB106,7,0.0,cash,2023-04-22,2023-04-28
TB106535,2023-04-09,CB1019,PB1045,SB112,9,20.0,Net Banking,2023-04-11,2023-05-03
TB106536,2024-08-27,CB1294,PB1096,SB110,10,0.0,upi,2024-08-28,2024-09-22
TB106537,2023-09-17,CB1201,PB1007,SB112,2,15.0,UPI,2023-09-18,2023-09-24
TB106538,2024-01-04,CB1022,PB1057,SB113,10,20.0,upi,2024-01-06,2024-01-26
TB106539,2023-08-29,CB1313,PB1113,SB118,5,0.0,CARD,2023-08-31,2023-09-16
TB106540,2025-04-25,CB1008,PB1031,SB105,10,10.0,upi,2025-04-26,2025-05-12
TB106541,2025-07-10,CB1061,PB1099,SB116,2,20.0,Net Banking,2025-07-11,2025-07-19
TB106542,2025-06-17,CB1143,PB1025,SB116,1,0.0,cash,2025-06-18,2025-06-29
TB106543,2024-02-12,CB1229,PB1046,SB105,6,0.0,Card,2024-02-14,2024-03-12
TB106544,2024-10-21,CB1287,PB1051,SB102,4,20.0,CARD,2024-10-21,2024-11-12
TB106545,2023-05-01,CB1285,PB1055,SB115,5,15.0,cash,2023-05-01,2023-05-14
TB106546,2025-03-21,CB1167,PB1010,SB111,4,10.0,CARD,2025-03-22,2025-04-21
TB106547,2024-06-13,CB1104,PB1077,SB105,5,15.0,net banking,2024-06-15,2024-07-07
TB106548,2023-01-03,CB1235,PB1070,SB102,1,5.0,UPI,2023-01-05,2023-01-08
TB106549,2024-02-29,CB1060,PB1001,SB108,1,0.0,Card,2024-03-01,2024-03-18
TB106550,2023-01-12,CB1050,PB1105,SB113,5,5.0,UPI,2023-01-14,2023-01-18
TB106551,2023-02-20,CB1267,PB1069,SB112,8,10.0,upi,2023-02-22,2023-03-08
TB106552,2025-03-31,CB1256,PB1113,SB113,1,20.0,Cash,2025-04-01,2025-04-03
TB106553,2024-10-01,CB1144,PB1029,SB110,1,20.0,Net Banking,2024-10-02,2024-10-30
TB106554,2023-06-03,CB1065,PB1089,SB106,3,,net banking,2023-06-04,2023-07-04
TB106555,2025-06-28,CB1175,PB1035,SB102,1,0.0,Card,2025-06-28,2025-07-11
TB106556,2025-02-20,CB1333,PB1039,SB114,9,5.0,cash,2025-02-20,2025-03-15
TB106557,2024-11-09,CB1301,PB1041,SB113,9,0.0,Net Banking,2024-11-11,2024-11-15
TB106558,2024-05-27,CB1343,PB1075,SB115,4,5.0,Cash,2024-05-29,2024-06-16
TB106559,2024-12-22,CB1273,PB1006,SB106,2,20.0,CARD,2024-12-22,2025-01-19
TB106560,2026-01-13,CB1044,PB1101,SB110,7,15.0,Cash,2026-01-14,2026-01-31
TB106561,2024-06-06,CB1343,PB1087,SB115,4,,CARD,2024-06-06,2024-06-29
TB106562,2025-02-12,CB1032,PB1066,SB111,10,0.0,net banking,2025-02-14,2025-03-06
TB106563,2024-11-26,CB1309,PB1040,SB115,8,,Net Banking,2024-11-26,2024-12-20
TB106564,2024-03-18,CB1335,PB1033,SB106,4,,UPI,2024-03-18,2024-04-03
TB106565,2023-01-27,CB1329,PB1063,SB118,3,20.0,cash,2023-01-27,2023-02-05
TB106566,2023-11-18,CB1163,PB1009,SB106,2,15.0,upi,2023-11-18,2023-11-27
TB106567,2025-05-23,CB1268,PB1120,SB114,1,,UPI,2025-05-24,2025-06-05
TB106568,2023-07-01,CB1259,PB1114,SB115,6,15.0,Card,2023-07-01,2023-07-13
TB106569,2024-09-27,CB1185,PB1071,SB105,7,10.0,CARD,2024-09-27,2024-10-20
TB106570,2026-02-14,CB1322,PB1085,SB110,1,,Cash,2026-02-15,2026-02-23
TB106571,2024-11-20,CB1282,PB1052,SB107,10,5.0,CARD,2024-11-20,2024-12-12
TB106572,2024-06-03,CB1012,PB1067,SB104,10,15.0,Cash,2024-06-04,2024-07-04
TB106573,2024-08-25,CB1071,PB1078,SB113,1,15.0,cash,2024-08-27,2024-09-12
TB106574,2024-04-06,CB1040,PB1045,SB107,4,20.0,UPI,2024-04-06,2024-04-27
TB106575,2025-09-08,CB1317,PB1006,SB110,2,20.0,net banking,2025-09-08,2025-09-22
TB106576,2025-11-23,CB1184,PB1008,SB117,2,0.0,CARD,2025-11-24,2025-12-24
TB106577,2024-05-03,CB1092,PB1078,SB117,2,10.0,Card,2024-05-04,2024-05-29
TB106578,2024-05-30,CB1107,PB1026,SB116,9,0.0,upi,2024-05-31,2024-06-08
TB106579,2024-09-15,CB1075,PB1114,SB112,5,,UPI,2024-09-17,2024-10-02
TB106580,2025-07-26,CB1024,PB1106,SB107,3,20.0,cash,2025-07-27,2025-08-03
TB106581,2023-05-02,CB1261,PB1055,SB115,8,0.0,net banking,2023-05-04,2023-05-26
TB106582,2024-11-12,CB1098,PB1096,SB111,6,0.0,net banking,2024-11-13,2024-11-13
TB106583,2025-02-24,CB1201,PB1110,SB115,4,,CARD,2025-02-26,2025-02-27
TB106584,2024-03-20,CB1130,PB1061,SB109,3,10.0,upi,2024-03-21,2024-03-23
TB106585,2024-12-30,CB1077,PB1079,SB111,4,15.0,Net Banking,2024-12-30,2025-01-25
TB106586,2025-05-01,CB1261,PB1113,SB106,5,,Cash,2025-05-03,2025-05-05
TB106587,2024-05-10,CB1039,PB1057,SB117,6,20.0,Card,2024-05-11,2024-05-20
TB106588,2025-07-09,CB1243,PB1026,SB102,8,,Net Banking,2025-07-11,2025-07-22
TB106589,2023-05-20,CB1041,PB1064,SB109,1,15.0,upi,2023-05-21,2023-06-17
TB106590,2025-02-12,CB1032,PB1106,SB105,1,,cash,2025-02-13,2025-02-13
TB106591,2025-04-24,CB1308,PB1084,SB114,6,5.0,Card,2025-04-26,2025-05-12
TB106592,2025-07-02,CB1243,PB1062,SB116,9,,Net Banking,2025-07-04,2025-07-11
TB106593,2024-11-03,CB1153,PB1061,SB104,4,5.0,Cash,2024-11-04,2024-11-04
TB106594,2024-12-06,CB1140,PB1085,SB101,8,5.0,Card,2024-12-06,2025-01-03
TB106595,2025-12-24,CB1183,PB1103,SB114,7,5.0,cash,2025-12-26,2026-01-20
TB106596,2024-01-06,CB1246,PB1047,SB113,7,,Card,2024-01-08,2024-01-15
TB106597,2025-07-19,CB1346,PB1106,SB109,6,10.0,UPI,2025-07-20,2025-08-13
TB106598,2024-04-24,CB1294,PB1032,SB115,9,,cash,2024-04-25,2024-05-13
TB106599,2025-01-03,CB1322,PB1022,SB106,5,15.0,UPI,2025-01-04,2025-01-11
TB106600,2026-03-30,CB1132,PB1114,SB109,6,0.0,net banking,2026-03-31,2026-04-14
TB106601,2025-03-25,CB1313,PB1085,SB101,4,,upi,2025-03-26,2025-04-11
TB106602,2026-02-25,CB1311,PB1022,SB115,7,15.0,UPI,2026-02-27,2026-03-19
TB106603,2024-07-12,CB1076,PB1111,SB117,6,20.0,net banking,2024-07-12,2024-07-28
TB106604,2023-05-09,CB1120,PB1035,SB109,9,,CARD,2023-05-10,2023-06-03
TB106605,2023-02-20,CB1340,PB1060,SB108,10,20.0,cash,2023-02-20,2023-03-18
TB106606,2024-09-28,CB1032,PB1020,SB109,5,5.0,UPI,2024-09-29,2024-10-26
TB106607,2024-09-09,CB1198,PB1090,SB118,9,20.0,UPI,2024-09-11,2024-09-24
TB106608,2026-01-09,CB1131,PB1085,SB106,4,15.0,net banking,2026-01-11,2026-01-25
TB106609,2023-12-06,CB1058,PB1045,SB115,2,15.0,net banking,2023-12-07,2023-12-21
TB106610,2024-02-01,CB1175,PB1114,SB114,2,20.0,upi,2024-02-02,2024-02-27
TB106611,2025-04-06,CB1109,PB1049,SB116,8,,upi,2025-04-06,2025-04-08
TB106612,2024-04-25,CB1102,PB1009,SB110,8,,UPI,2024-04-27,2024-05-13
TB106613,2024-03-17,CB1204,PB1055,SB114,2,,upi,2024-03-17,2024-04-04
TB106614,2025-05-18,CB1317,PB1093,SB118,7,,Net Banking,2025-05-18,2025-05-27
TB106615,2025-09-09,CB1258,PB1018,SB106,2,,Cash,2025-09-10,2025-09-15
TB106616,2025-08-09,CB1065,PB1033,SB116,3,,Net Banking,2025-08-11,2025-08-31
TB106617,2026-02-04,CB1053,PB1051,SB115,8,0.0,upi,2026-02-05,2026-02-19
TB106618,2024-07-02,CB1236,PB1079,SB105,6,20.0,cash,2024-07-04,2024-07-25
TB106619,2025-07-23,CB1099,PB1041,SB105,3,,UPI,2025-07-25,2025-08-05
TB106620,2023-02-23,CB1115,PB1100,SB115,2,10.0,CARD,2023-02-25,2023-03-03
TB106621,2024-05-29,CB1245,PB1107,SB104,5,5.0,upi,2024-05-30,2024-06-07
TB106622,2024-12-09,CB1034,PB1072,SB104,3,5.0,cash,2024-12-10,2024-12-26
TB106623,2023-06-22,CB1231,PB1106,SB101,1,20.0,Net Banking,2023-06-23,2023-06-25
TB106624,2025-07-23,CB1102,PB1106,SB104,10,15.0,CARD,2025-07-24,2025-08-13
TB106625,2023-07-19,CB1125,PB1071,SB107,6,10.0,CARD,2023-07-20,2023-08-17
TB106626,2025-03-30,CB1005,PB1110,SB108,6,10.0,cash,2025-03-31,2025-04-05
TB106627,2024-05-16,CB1046,PB1005,SB104,3,,Card,2024-05-16,2024-06-07
TB106628,2024-11-21,CB1168,PB1099,SB103,8,15.0,Cash,2024-11-22,2024-12-14
TB106629,2025-01-03,CB1022,PB1030,SB104,8,15.0,net banking,2025-01-05,2025-01-29
TB106630,2023-01-04,CB1190,PB1071,SB107,3,20.0,Card,2023-01-05,2023-01-18
TB106631,2023-03-26,CB1169,PB1040,SB112,4,10.0,Net Banking,2023-03-26,2023-04-23
TB106632,2024-01-31,CB1262,PB1066,SB108,10,15.0,Net Banking,2024-02-01,2024-02-28
TB106633,2025-10-22,CB1343,PB1040,SB110,5,15.0,upi,2025-10-23,2025-10-30
TB106634,2023-03-04,CB1212,PB1111,SB115,3,5.0,CARD,2023-03-06,2023-03-18
TB106635,2026-03-02,CB1012,PB1036,SB105,7,0.0,Cash,2026-03-02,2026-03-22
TB106636,2023-10-28,CB1046,PB1079,SB106,2,5.0,Cash,2023-10-30,2023-11-18
TB106637,2025-07-04,CB1026,PB1056,SB116,6,5.0,Card,2025-07-05,2025-08-04
TB106638,2023-05-03,CB1258,PB1062,SB105,4,,upi,2023-05-05,2023-05-23
TB106639,2023-07-13,CB1262,PB1020,SB117,4,0.0,CARD,2023-07-13,2023-08-11
TB106640,2023-03-25,CB1319,PB1045,SB110,6,0.0,net banking,2023-03-25,2023-04-05
TB106641,2025-05-22,CB1322,PB1050,SB117,1,20.0,UPI,2025-05-22,2025-06-04
TB106642,2024-05-01,CB1004,PB1111,SB111,1,,Cash,2024-05-01,2024-05-10
TB106643,2025-05-10,CB1061,PB1105,SB109,4,0.0,CARD,2025-05-12,2025-05-12
TB106644,2024-05-07,CB1135,PB1026,SB106,8,10.0,upi,2024-05-08,2024-05-08
TB106645,2023-08-09,CB1295,PB1043,SB105,5,10.0,upi,2023-08-09,2023-09-07
TB106646,2025-08-28,CB1195,PB1108,SB102,10,0.0,upi,2025-08-30,2025-09-22
TB106647,2024-04-26,CB1330,PB1054,SB111,8,0.0,Card,2024-04-27,2024-05-06
TB106648,2023-02-07,CB1325,PB1027,SB113,9,10.0,UPI,2023-02-08,2023-02-26
TB106649,2026-03-13,CB1267,PB1002,SB104,7,0.0,upi,2026-03-13,2026-04-10
TB106650,2024-11-27,CB1010,PB1080,SB113,7,,Cash,2024-11-29,2024-12-05
TB106651,2024-03-06,CB1336,PB1035,SB116,4,10.0,CARD,2024-03-08,2024-03-17
TB106652,2023-09-16,CB1018,PB1015,SB112,7,20.0,CARD,2023-09-16,2023-09-16
TB106653,2024-11-16,CB1184,PB1029,SB106,1,,cash,2024-11-16,2024-12-11
TB106654,2025-06-03,CB1280,PB1095,SB118,9,10.0,UPI,2025-06-05,2025-06-10
TB106655,2024-09-07,CB1211,PB1036,SB118,5,0.0,cash,2024-09-09,2024-09-24
TB106656,2024-10-22,CB1292,PB1094,SB107,7,,Card,2024-10-23,2024-10-26
TB106657,2024-08-02,CB1345,PB1101,SB110,8,10.0,upi,2024-08-02,2024-08-28
TB106658,2023-06-14,CB1102,PB1073,SB104,6,5.0,UPI,2023-06-16,2023-07-04
TB106659,2024-04-25,CB1203,PB1105,SB113,2,20.0,net banking,2024-04-27,2024-05-17
TB106660,2025-06-21,CB1080,PB1010,SB117,6,20.0,cash,2025-06-23,2025-06-23
TB106661,2025-10-29,CB1134,PB1089,SB107,1,,Cash,2025-10-30,2025-11-15
TB106662,2023-10-23,CB1347,PB1085,SB117,9,0.0,Card,2023-10-25,2023-10-25
TB106663,2024-10-30,CB1248,PB1066,SB107,6,,UPI,2024-11-01,2024-11-27
TB106664,2024-01-28,CB1242,PB1027,SB103,8,5.0,Card,2024-01-29,2024-01-29
TB106665,2023-04-16,CB1210,PB1073,SB110,9,20.0,cash,2023-04-17,2023-05-17
TB106666,2024-02-25,CB1267,PB1059,SB118,5,15.0,upi,2024-02-27,2024-02-28
TB106667,2024-01-22,CB1179,PB1089,SB104,10,,Cash,2024-01-23,2024-01-23
TB106668,2023-01-30,CB1284,PB1013,SB108,2,,Net Banking,2023-01-31,2023-02-01
TB106669,2023-06-03,CB1020,PB1036,SB117,1,0.0,cash,2023-06-04,2023-07-02
TB106670,2024-09-15,CB1350,PB1025,SB109,3,0.0,upi,2024-09-17,2024-10-08
TB106671,2023-01-18,CB1085,PB1041,SB111,6,10.0,CARD,2023-01-20,2023-02-07
TB106672,2026-03-17,CB1221,PB1011,SB109,6,10.0,Cash,2026-03-18,2026-03-22
TB106673,2023-07-27,CB1278,PB1058,SB102,10,,upi,2023-07-27,2023-08-17
TB106674,2023-04-30,CB1063,PB1043,SB105,3,,Cash,2023-05-02,2023-05-08
TB106675,2023-08-09,CB1057,PB1013,SB110,2,15.0,CARD,2023-08-10,2023-09-04
TB106676,2023-11-19,CB1307,PB1052,SB111,1,,Card,2023-11-20,2023-12-14
TB106677,2025-04-22,CB1212,PB1092,SB110,7,0.0,upi,2025-04-22,2025-04-26
TB106678,2023-05-04,CB1107,PB1029,SB101,3,0.0,upi,2023-05-04,2023-05-06
TB106679,2025-05-09,CB1189,PB1081,SB113,6,15.0,net banking,2025-05-10,2025-05-28
TB106680,2024-05-18,CB1199,PB1065,SB110,4,20.0,upi,2024-05-18,2024-05-25
TB106681,2024-08-23,CB1087,PB1023,SB117,7,10.0,UPI,2024-08-23,2024-09-01
TB106682,2025-09-23,CB1161,PB1026,SB117,1,20.0,UPI,2025-09-24,2025-10-15
TB106683,2024-12-02,CB1315,PB1098,SB109,1,10.0,Card,2024-12-04,2024-12-23
TB106684,2025-12-10,CB1119,PB1051,SB105,9,15.0,cash,2025-12-12,2025-12-14
TB106685,2025-07-01,CB1257,PB1063,SB106,1,0.0,net banking,2025-07-02,2025-07-07
TB106686,2024-08-10,CB1299,PB1011,SB112,6,0.0,net banking,2024-08-10,2024-09-09
TB106687,2026-03-18,CB1192,PB1044,SB111,2,,upi,2026-03-20,2026-04-12
TB106688,2026-02-04,CB1086,PB1080,SB114,6,10.0,Cash,2026-02-05,2026-02-23
TB106689,2024-05-20,CB1050,PB1062,SB107,3,5.0,Card,2024-05-22,2024-06-01
TB106690,2026-02-03,CB1246,PB1119,SB106,9,10.0,UPI,2026-02-04,2026-02-08
TB106691,2023-11-28,CB1039,PB1083,SB115,10,5.0,Card,2023-11-28,2023-12-26
TB106692,2025-02-25,CB1135,PB1019,SB102,4,0.0,Cash,2025-02-26,2025-03-22
TB106693,2024-11-18,CB1055,PB1038,SB112,4,0.0,Net Banking,2024-11-19,2024-12-05
TB106694,2023-10-08,CB1112,PB1008,SB105,1,5.0,Cash,2023-10-10,2023-10-21
TB106695,2023-05-14,CB1058,PB1027,SB103,2,0.0,Cash,2023-05-14,2023-05-14
TB106696,2025-05-18,CB1043,PB1037,SB108,3,10.0,net banking,2025-05-19,2025-06-14
TB106697,2025-09-06,CB1191,PB1043,SB105,1,,Card,2025-09-08,2025-09-29
TB106698,2025-09-06,CB1219,PB1007,SB110,3,,net banking,2025-09-07,2025-09-07
TB106699,2025-03-29,CB1314,PB1075,SB117,8,,net banking,2025-03-31,2025-04-29
TB106700,2024-01-12,CB1224,PB1083,SB110,10,,upi,2024-01-13,2024-01-25
TB106701,2023-05-11,CB1223,PB1101,SB110,8,0.0,Net Banking,2023-05-11,2023-05-22
TB106702,2025-07-14,CB1098,PB1028,SB114,7,15.0,UPI,2025-07-14,2025-08-05
TB106703,2023-03-24,CB1145,PB1064,SB111,10,0.0,UPI,2023-03-25,2023-03-28
TB106704,2024-12-30,CB1049,PB1009,SB105,1,5.0,net banking,2025-01-01,2025-01-06
TB106705,2023-01-17,CB1190,PB1120,SB108,3,5.0,CARD,2023-01-19,2023-01-28
TB106706,2023-10-11,CB1156,PB1030,SB107,2,20.0,upi,2023-10-11,2023-11-04
TB106707,2025-04-12,CB1341,PB1061,SB110,10,15.0,Cash,2025-04-12,2025-04-25
TB106708,2025-04-26,CB1059,PB1015,SB117,8,0.0,cash,2025-04-28,2025-05-13
TB106709,2023-05-20,CB1280,PB1116,SB115,8,10.0,Card,2023-05-20,2023-05-23
TB106710,2024-05-06,CB1061,PB1042,SB112,8,5.0,Net Banking,2024-05-08,2024-05-09
TB106711,2023-01-22,CB1108,PB1052,SB106,3,10.0,Cash,2023-01-22,2023-02-03
TB106712,2024-11-25,CB1193,PB1095,SB107,5,,net banking,2024-11-27,2024-12-14
TB106713,2023-05-22,CB1255,PB1045,SB101,9,,UPI,2023-05-23,2023-06-06
TB106714,2025-01-01,CB1035,PB1114,SB116,2,15.0,Cash,2025-01-03,2025-01-25
TB106715,2024-09-20,CB1250,PB1106,SB109,3,0.0,Cash,2024-09-21,2024-09-22
TB106716,2023-12-15,CB1312,PB1106,SB107,8,5.0,Net Banking,2023-12-16,2023-12-25
TB106717,2025-03-09,CB1159,PB1069,SB113,5,0.0,net banking,2025-03-10,2025-04-09
TB106718,2023-08-28,CB1209,PB1009,SB117,2,20.0,Card,2023-08-28,2023-09-14
TB106719,2025-09-30,CB1152,PB1106,SB115,4,,net banking,2025-10-02,2025-10-16
TB106720,2024-08-13,CB1150,PB1048,SB105,9,15.0,net banking,2024-08-15,2024-08-28
TB106721,2024-04-26,CB1328,PB1067,SB117,2,,upi,2024-04-28,2024-05-05
TB106722,2024-10-12,CB1062,PB1105,SB107,5,10.0,cash,2024-10-13,2024-10-28
TB106723,2024-07-21,CB1176,PB1085,SB115,6,,net banking,2024-07-23,2024-08-16
TB106724,2023-03-03,CB1244,PB1115,SB115,1,20.0,UPI,2023-03-05,2023-03-19
TB106725,2024-09-24,CB1108,PB1004,SB101,6,10.0,upi,2024-09-26,2024-10-16
TB106726,2025-09-20,CB1078,PB1061,SB106,2,10.0,cash,2025-09-20,2025-09-23
TB106727,2023-12-26,CB1321,PB1071,SB112,10,5.0,Net Banking,2023-12-26,2024-01-15
TB106728,2025-07-06,CB1188,PB1047,SB111,1,10.0,Card,2025-07-08,2025-07-12
TB106729,2024-10-30,CB1325,PB1069,SB112,5,15.0,Net Banking,2024-10-30,2024-11-14
TB106730,2024-10-18,CB1158,PB1117,SB105,7,,Cash,2024-10-18,2024-11-16
TB106731,2024-03-18,CB1070,PB1101,SB105,9,5.0,UPI,2024-03-19,2024-03-28
TB106732,2024-01-14,CB1002,PB1054,SB110,2,10.0,Net Banking,2024-01-14,2024-01-15
TB106733,2023-03-27,CB1081,PB1092,SB102,6,15.0,upi,2023-03-28,2023-04-02
TB106734,2024-07-24,CB1319,PB1053,SB115,1,15.0,CARD,2024-07-26,2024-08-09
TB106735,2025-06-18,CB1294,PB1031,SB106,1,0.0,upi,2025-06-18,2025-06-29
TB106736,2026-03-19,CB1100,PB1102,SB106,10,,UPI,2026-03-20,2026-04-01
TB106737,2025-02-05,CB1022,PB1051,SB113,6,15.0,upi,2025-02-07,2025-02-07
TB106738,2024-11-18,CB1343,PB1045,SB105,5,10.0,CARD,2024-11-20,2024-12-06
TB106739,2025-03-23,CB1053,PB1116,SB101,2,10.0,UPI,2025-03-24,2025-04-11
TB106740,2023-12-16,CB1252,PB1052,SB102,7,20.0,Cash,2023-12-16,2024-01-02
TB106741,2023-04-30,CB1050,PB1108,SB112,3,5.0,upi,2023-05-01,2023-05-05
TB106742,2025-08-12,CB1243,PB1076,SB106,7,20.0,Net Banking,2025-08-13,2025-08-16
TB106743,2023-02-26,CB1120,PB1011,SB109,6,15.0,CARD,2023-02-27,2023-03-15
TB106744,2024-07-07,CB1024,PB1116,SB110,8,0.0,CARD,2024-07-07,2024-07-12
TB106745,2023-06-11,CB1087,PB1022,SB105,8,15.0,net banking,2023-06-13,2023-06-14
TB106746,2024-06-03,CB1260,PB1073,SB107,6,20.0,Net Banking,2024-06-05,2024-07-04
TB106747,2025-09-23,CB1017,PB1011,SB116,7,20.0,Net Banking,2025-09-24,2025-09-29
TB106748,2025-08-22,CB1110,PB1116,SB117,8,20.0,UPI,2025-08-24,2025-09-20
